1,2729224,42.46074
1,2827078,42.140724
1,1065094,40.19605
1,1065003,38.8219
1,3272535,38.505135
1,3634968,37.585236
1,3790039,37.07893
1,3658223,36.99978
1,3558653,36.931786
1,3555598,36.82105
1,3030052,36.72543
1,2995092,36.495296
1,3178469,36.28156
1,3272533,36.15618
1,3135508,35.97752
1,3168352,35.72946
1,3113262,35.59748
1,3145296,35.588593
1,3350004,35.558853
1,2672287,35.519264
1,3726508,35.453754
1,3315661,35.321682
1,3018996,35.213264
1,3484629,35.156837
1,3298216,35.12592
1,1769384,35.125916
1,3097566,34.981014
1,3500006,34.941273
1,3200192,34.937355
1,2672216,34.882828
1,3278955,34.55669
1,3088380,34.553703
1,3030053,34.536587
1,3701514,34.465195
1,2169248,34.384068
1,2438310,34.329872
1,3597853,34.27125
1,2799006,34.252796
1,2803987,34.15543
1,3131249,33.852215
1,3721804,33.729603
1,3430024,33.638584
1,3789894,33.56997
1,2931406,33.503838
1,3519039,33.477978
1,3071482,33.07813
1,3884116,33.017593
1,3841493,32.994946
1,3844346,32.989597
1,3876509,32.956017
1,3687721,32.9142
1,2936738,32.91388
1,2799007,32.782364
1,2547098,32.77593
1,2850857,32.723698
1,3035020,32.705086
1,3623767,32.67156
1,2621382,32.616684
1,1569431,32.60446
1,2151901,32.580276
1,2769370,32.506863
1,3752863,32.436237
1,2824875,32.416912
1,3051892,32.388466
1,3030016,32.358128
1,3334254,32.33709
1,3413827,32.281017
1,3682303,32.26687
1,3890729,32.22613
1,3696305,32.214264
1,3544136,32.200993
1,3430037,32.167
1,2934581,32.164795
1,3610460,32.14311
1,3616049,32.135303
1,2888329,32.111427
1,1488835,32.10205
1,3507802,32.099594
1,3893488,32.056858
1,3695259,32.053158
1,2798987,32.034046
1,3809353,32.004993
1,3581796,32.002846
1,3004497,32.0013
1,3653538,31.997822
1,3046006,31.958883
1,2908660,31.92544
1,3047867,31.907726
1,1852901,31.895796
1,3223529,31.852678
1,2526448,31.836754
1,3093806,31.834166
1,3236145,31.732971
1,2887168,31.688019
1,3535728,31.667967
1,3716024,31.658337
1,3061725,31.64897
1,2858844,31.578478
1,3457606,31.56593
1,2845571,31.53883
1,3510891,31.52712
1,2270814,31.525719
1,3051228,31.501978
1,3523895,31.479847
1,3310719,31.474894
1,3767805,31.468061
1,2877241,31.464195
1,3408525,31.440437
1,3351939,31.358429
1,3439772,31.33418
1,2803882,31.307203
1,2151863,31.238089
1,3546438,31.186575
1,3599738,31.143335
1,3040153,31.131535
1,3697146,31.124002
1,3844652,31.11974
1,3740785,31.100044
1,3858201,31.05908
1,3555596,31.014006
1,3113185,30.998556
1,3563235,30.949223
1,2572047,30.938883
1,2657284,30.914936
1,3726295,30.865467
1,3012841,30.85332
1,3500005,30.847267
1,3717154,30.84699
1,2769357,30.83439
1,3338240,30.829517
1,3032944,30.827225
1,3339718,30.812183
1,3276827,30.805769
1,3107685,30.774813
1,2700595,30.744644
1,3681398,30.730362
1,3542947,30.726162
1,3214502,30.71914
1,3190515,30.682219
1,3004811,30.677364
1,3099212,30.64468
1,3542890,30.61547
1,3030017,30.606602
1,3022139,30.594147
1,3410081,30.588593
1,2693828,30.532484
1,2672258,30.530865
1,3532780,30.496935
1,3542916,30.476145
1,3825604,30.465338
1,3847958,30.464912
1,3859735,30.448196
1,3440895,30.389118
1,2912233,30.387947
1,3142519,30.38052
1,3279509,30.364817
1,548694,30.36457
1,3467162,30.335949
1,3480865,30.334797
1,3030033,30.32982
1,3633328,30.29704
1,2614949,30.292854
1,2974995,30.292717
1,2984333,30.284782
1,3789898,30.261381
1,2738322,30.250397
1,2928922,30.185678
1,3236148,30.13903
1,1661629,30.108057
1,2883193,30.003904
1,3611071,29.96967
1,3030036,29.96605
1,3106398,29.941265
1,3632500,29.937613
1,2396176,29.924114
1,3284737,29.89903
1,3841502,29.887312
1,3850887,29.87666
1,2491597,29.870337
1,3489953,29.850288
1,3085215,29.849962
1,3580746,29.822607
1,3555599,29.807716
1,3395873,29.738998
1,2929490,29.723078
1,3485910,29.692911
1,3030030,29.64821
1,2805656,29.625404
1,2939498,29.623907
1,3558655,29.61107
1,2926431,29.606184
1,3858707,29.582088
1,3388656,29.576414
1,3161439,29.571507
1,2900092,29.545645
1,3519780,29.542665
1,2769317,29.510767
1,3236161,29.508364
1,3205785,29.508287
1,3560601,29.483519
1,3589861,29.459972
1,3097557,29.457863
1,2267796,29.435057
1,3398086,29.421703
1,3628587,29.403618
1,3640170,29.359049
1,3558656,29.332663
1,3096911,29.319181
1,3460017,29.311255
1,2786113,29.305779
1,3239386,29.297071
1,3858096,29.282373
1,3441877,29.275612
1,2872884,29.264503
1,2592721,29.261124
1,2803925,29.2545
1,3430602,29.25032
1,3512242,29.248625
1,3701851,29.22102
1,3531000,29.192852
1,2823092,29.191874
1,3628474,29.186657
1,2705345,29.167763
1,3364540,29.140963
1,3229811,29.115026
1,3318220,29.099165
1,3426183,29.07479
1,3201100,29.04582
1,3542944,29.001596
1,3177762,28.991203
1,3207817,28.96781
1,2906949,28.95925
1,2687896,28.938854
1,2796222,28.937284
1,3337391,28.934464
1,3084169,28.930527
1,2657634,28.923548
1,3504259,28.919188
1,1297608,28.905365
1,3099620,28.899763
1,2786112,28.8856
1,3581777,28.880798
1,3214572,28.875496
1,2938505,28.866966
1,3259051,28.851017
1,2939556,28.825201
1,3600221,28.82403
1,3712228,28.81543
1,3345153,28.8144
1,3127319,28.808334
1,3603620,28.806892
1,3570084,28.798567
1,3530725,28.790098
1,3030014,28.78139
1,3792504,28.77052
1,2714076,28.760109
1,3133999,28.732645
1,3582938,28.722105
1,3169500,28.720137
1,3468421,28.7091
1,3590516,28.690025
1,2772253,28.685051
1,3016167,28.674494
1,2945135,28.673307
1,3162721,28.660873
1,3056793,28.655098
1,3472247,28.636692
1,2740215,28.636492
1,3027427,28.627941
1,2724192,28.608782
1,3407612,28.606068
1,3043756,28.597853
1,2664274,28.59664
1,3780631,28.550898
1,3313744,28.54976
1,3719104,28.548037
1,3666368,28.522797
1,3445224,28.509354
1,3796901,28.502693
1,3586437,28.501568
1,2808564,28.495161
1,3498666,28.49336
1,2926429,28.484207
1,3399550,28.483835
1,2908657,28.481499
1,3472286,28.467371
1,3106404,28.465971
1,3616125,28.46437
1,2872857,28.458374
1,3446146,28.451754
1,2716355,28.423124
1,3207307,28.403456
1,2900119,28.397924
1,3112097,28.380535
1,3226117,28.35938
1,2526411,28.345467
1,3765128,28.344938
1,3892063,28.338678
1,3214351,28.324844
1,2842888,28.3032
1,2151899,28.29297
1,3647378,28.291845
1,2572049,28.270878
1,3410720,28.268396
1,2576186,28.259785
1,2728196,28.25235
1,2691517,28.247597
1,3226118,28.243076
1,3101758,28.241821
1,3298213,28.232506
1,2822251,28.231544
1,3385261,28.223545
1,3714048,28.215439
1,2945114,28.212517
1,3109782,28.21059
1,2946041,28.20063
1,3625594,28.178959
1,2887173,28.168846
1,3299167,28.1334
1,2892590,28.1163
1,3580712,28.110914
1,2887149,28.092134
1,1847827,28.091072
1,3506864,28.074335
1,3589852,28.051664
1,3519043,28.035234
1,2939501,28.032898
1,3658219,28.031002
1,3657446,28.022615
